"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"TEAF","Tortoise Essential Assets Income Term Fund","11.24","$151.64M","2019","n/a","n/a","https://old.nasdaq.com/symbol/teaf"
"NTG","Tortoise Midstream Energy Fund, Inc.","16.45","$103.98M","2010","n/a","n/a","https://old.nasdaq.com/symbol/ntg"
"TTP","Tortoise Pipeline & Energy Fund, Inc.","13.95","$34.93M","2011","n/a","n/a","https://old.nasdaq.com/symbol/ttp"
"TPZ","Tortoise Power and Energy Infrastructure Fund, Inc","9.176","$63.79M","2009","n/a","n/a","https://old.nasdaq.com/symbol/tpz"
"TOT","Total SE","39.21","$103.07B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tot"
"TSQ","Townsquare Media, Inc.","4.65","$88.25M","2014","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/tsq"
"TM","Toyota Motor Corp Ltd Ord","132.52","$185.26B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/tm"
"TRTX","TPG RE Finance Trust, Inc.","8.91","$683.9M","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/trtx"
"TT","Trane Technologies plc","122.39","$29.29B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/tt"
"TAC","TransAlta Corporation","6.43","$1.76B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/tac"
"TCI","Transcontinental Realty Investors, Inc.","23","$200.51M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/tci"
"TDG","Transdigm Group Incorporated","505.15","$27.38B","2006","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/tdg"
"RIG","Transocean Ltd.","1.2","$737.54M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/rig"
"TGS","Transportadora De Gas Sa Ord B","4.71","$716.45M","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/tgs"
"TRU","TransUnion","89.24","$16.96B","2015","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/tru"
"TREB","Trebia Acquisition Corp.","9.97","$644.93M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/treb"
"TREB.U","Trebia Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/treb.u"
"TREB.WS","Trebia Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/treb.ws"
"TREC","Trecora Resources","6.16","$187.85M","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/trec"
"TG","Tredegar Corporation","17.48","$585.88M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/tg"
"THS","Treehouse Foods, Inc.","43.58","$2.46B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/ths"
"TREX","Trex Company, Inc.","152.28","$8.81B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/trex"
"TY","Tri Continental Corporation","27.31","$1.46B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ty"
"TY^","Tri Continental Corporation","57.5948","n/a","n/a","Consumer Services","Miscellaneous","https://old.nasdaq.com/symbol/ty^"
"TPH","TRI Pointe Group, Inc.","17.92","$2.34B","2013","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/tph"
"TRNE","Trine Acquisition Corp.","12.25","$459.6M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/trne"
"TRNE.U","Trine Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/trne.u"
"TRNE.WS","Trine Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trne.ws"
"TNET","TriNet Group, Inc.","67.83","$4.56B","2014","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/tnet"
"TRN","Trinity Industries, Inc.","20.81","$2.47B","n/a","Capital Goods","Railroads","https://old.nasdaq.com/symbol/trn"
"TSE","Trinseo S.A.","26.59","$1.02B","2014","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/tse"
"TPVG","TriplePoint Venture Growth BDC Corp.","11.54","$355.25M","2014","n/a","n/a","https://old.nasdaq.com/symbol/tpvg"
"TPVY","TriplePoint Venture Growth BDC Corp.","25.27","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/tpvy"
"GTS","Triple-S Management Corporation","19.37","$453.99M","2007","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/gts"
"TRTN","Triton International Limited","37.17","$2.55B","2016","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/trtn"
"TRTN^A","Triton International Limited","26.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^a"
"TRTN^B","Triton International Limited","25.99","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^b"
"TRTN^C","Triton International Limited","25.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^c"
"TRTN^D","Triton International Limited","24.52","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^d"
"TGI","Triumph Group, Inc.","7.3","$380.13M","1996","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/tgi"
"TROX","Tronox Holdings plc","9.52","$1.37B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/trox"
"TBI","TrueBlue, Inc.","16.84","$607.27M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/tbi"
"TFC","Truist Financial Corporation","39.41","$53.11B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tfc"
"TFC^F","Truist Financial Corporation","25.41","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^f"
"TFC^G","Truist Financial Corporation","25.35","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^g"
"TFC^H","Truist Financial Corporation","26.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^h"
"TFC^I","Truist Financial Corporation","25.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^i"
"TFC^O","Truist Financial Corporation","27.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^o"
