"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"TAOP","Taoping Inc.","2.87","$21.02M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/taop"
"TAPM","Tapinator, Inc.","3.88","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tapm"
"TEDU","Tarena International, Inc.","1.6","$86.71M","2014","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/tedu"
"TH","Target Hospitality Corp.","1.39","$142.55M","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/th"
"THWWW","Target Hospitality Corp.","0.085","n/a","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/thwww"
"TATT","TAT Technologies Ltd.","3.946","$35.02M","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/tatt"
"TAYD","Taylor Devices, Inc.","9.98","$34.8M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tayd"
"TCF","TCF Financial Corporation","26.88","$4.09B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcf"
"TCFCP","TCF Financial Corporation","25.9","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcfcp"
"CGBD","TCG BDC, Inc.","9.26","$521.42M","2017","n/a","n/a","https://old.nasdaq.com/symbol/cgbd"
"TCRR","TCR2 Therapeutics Inc.","19.1","$636.87M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tcrr"
"AMTD","TD Ameritrade Holding Corporation","38.87","$21.03B","1997","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/amtd"
"GLG","TD Holdings, Inc.","3.03","$208.96M","2013","Finance","Major Banks","https://old.nasdaq.com/symbol/glg"
"PETZ","TDH Holdings, Inc.","1.18","$54.1M","2017","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/petz"
"TCCO","Technical Communications Corporation","3.64","$6.74M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/tcco"
"TTGT","TechTarget, Inc.","41.5","$1.14B","2007","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ttgt"
"TGLS","Tecnoglass Inc.","5.5","$253.65M","2012","Consumer Durables","Electronic Components","https://old.nasdaq.com/symbol/tgls"
"TECTP","Tectonic Financial, Inc.","8.8157","n/a","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/tectp"
"TELA","TELA Bio, Inc.","13.55","$195.31M","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tela"
"TNAV","Telenav, Inc.","4.64","$218.45M","2010","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tnav"
"TLGT","Teligent, Inc.","1.11","$5.98M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tlgt"
"TELL","Tellurian Inc.","0.9013","$290.66M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tell"
"TENB","Tenable Holdings, Inc.","41.34","$4.19B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tenb"
"TENX","Tenax Therapeutics, Inc.","1.42","$17.92M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/tenx"
"TZAC","Tenzing Acquisition Corp.","10.7","$54.94M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tzac"
"TZACU","Tenzing Acquisition Corp.","10.44","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tzacu"
"TZACW","Tenzing Acquisition Corp.","0.53","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tzacw"
"TER","Teradyne, Inc.","88.37","$14.67B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/ter"
"TBNK","Territorial Bancorp Inc.","21.3","$202.65M","2009","Finance","Savings Institutions","https://old.nasdaq.com/symbol/tbnk"
"TSLA","Tesla, Inc. ","447.37","$416.86B","2010","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/tsla"
"TESS","TESSCO Technologies Incorporated","6.51","$56.72M","1994","Technology","Electronic Components","https://old.nasdaq.com/symbol/tess"
"TTEK","Tetra Tech, Inc.","96.21","$5.18B","1991","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/ttek"
"TCBI","Texas Capital Bancshares, Inc.","32.37","$1.63B","2003","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbi"
"TCBIL","Texas Capital Bancshares, Inc.","25.8","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbil"
"TCBIP","Texas Capital Bancshares, Inc.","25.57","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbip"
"TXN","Texas Instruments Incorporated","147.64","$135.23B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/txn"
"TXRH","Texas Roadhouse, Inc.","64.57","$4.48B","2004","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/txrh"
"TFFP","TFF Pharmaceuticals, Inc.","13.83","$300.99M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tffp"
"TFSL","TFS Financial Corporation","15.59","$4.37B","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/tfsl"
"TGTX","TG Therapeutics, Inc.","27.24","$3.45B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tgtx"
"WTER","The Alkaline Water Company Inc.","1.51","$97.27M","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/wter"
"ANDE","The Andersons, Inc.","17.81","$587.73M","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/ande"
"TBBK","The Bancorp, Inc.","9.55","$549.99M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tbbk"
"BPRN","The Bank of Princeton","19.99","$135.42M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bprn"
"CG","The Carlyle Group Inc.","26.88","$9.37B","2012","Finance","Investment Managers","https://old.nasdaq.com/symbol/cg"
"CAKE","The Cheesecake Factory Incorporated","31.29","$1.42B","1992","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/cake"
"CHEF","The Chefs&#39; Warehouse, Inc.","15.79","$596.82M","2011","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/chef"
"TCFC","The Community Financial Corporation","22.3","$131.87M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcfc"
"DSGX","The Descartes Systems Group Inc.","61.26","$5.17B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/dsgx"
"DXYN","The Dixie Group, Inc.","1.1","$17.4M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/dxyn"
"ENSG","The Ensign Group, Inc.","59.94","$3.22B","2007","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/ensg"
"XONE","The ExOne Company","13.4","$229.98M","2013","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/xone"
"FBMS","The First Bancshares, Inc.","21.34","$456.83M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fbms"
"FLIC","The First of Long Island Corporation","15.54","$370.84M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/flic"
"GT","The Goodyear Tire & Rubber Company","9.82","$2.29B","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/gt"
"HCKT","The Hackett Group, Inc.","12.43","$373.66M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/hckt"
"HAIN","The Hain Celestial Group, Inc.","33.52","$3.42B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/hain"
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","3.92","$24.04M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cuba"
"INTG","The Intergroup Corporation","30","$68.67M","n/a","Consumer Services","Building operators","https://old.nasdaq.com/symbol/intg"
"JYNT","The Joint Corp.","17.67","$247.57M","2014","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/jynt"
"KHC","The Kraft Heinz Company","34.71","$42.44B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/khc"
"OLD","The Long-Term Care ETF","26.732","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/old"
"LOVE","The Lovesac Company","30.36","$440.85M","2018","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/love"
"MEET","The Meet Group, Inc.","6.3","$458.98M","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/meet"
"MIK","The Michaels Companies, Inc.","11.23","$1.65B","2014","Consumer Services","Recreational Products/Toys","https://old.nasdaq.com/symbol/mik"
"MIDD","The Middleby Corporation","99.65","$5.54B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/midd"
"ODP","The ODP Corporation","23.72","$1.25B","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/odp"
"OLB","The OLB Group, Inc.","5.14","$31.42M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/olb"
"STKS","The ONE Group Hospitality, Inc.","1.85","$53.69M","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/stks"
"PECK","The Peck Company Holdings, Inc.","3.33","$17.64M","2016","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/peck"
"PNTG","The Pennant Group, Inc.","38.16","$1.07B","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/pntg"
"PRSC","The Providence Service Corporation","92.09","$1.29B","2003","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/prsc"
"REAL","The RealReal, Inc.","16.765","$1.47B","2019","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/real"
"RMR","The RMR Group Inc.","29.83","$934.13M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/rmr"
"SHYF","The Shyft Group, Inc.","20.78","$739.04M","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/shyf"
"SMPL","The Simply Good Foods Company","24.89","$2.37B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/smpl"
"TTD","The Trade Desk, Inc.","515.005","$24.08B","2016","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ttd"
"YORW","The York Water Company","45.86","$597.77M","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/yorw"
"NCTY","The9 Limited","0.58","$36.9M","2004","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ncty"
"RACA","Therapeutics Acquisition Corp.","12.79","$222.97M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/raca"
"TXMD","TherapeuticsMD, Inc.","1.44","$392.1M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/txmd"
"THTX","Theratechnologies Inc.","2.62","$201.78M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/thtx"
"TBPH","Theravance Biopharma, Inc.","18.71","$1.19B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tbph"
"THMO","ThermoGenesis Holdings, Inc.","4.13","$27.71M","n/a","Capital Goods","Medical Specialities","https://old.nasdaq.com/symbol/thmo"
"THBR","Thunder Bridge Acquisition II, Ltd.","10.12","$436.43M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/thbr"
"THBRU","Thunder Bridge Acquisition II, Ltd.","10.52","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/thbru"
"THBRW","Thunder Bridge Acquisition II, Ltd.","1.18","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/thbrw"
"TLRY","Tilray, Inc.","6.41","$815.21M","2018","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/tlry"
"TSBK","Timberland Bancorp, Inc.","18.4","$152.92M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/tsbk"
"TIPT","Tiptree Inc.","5.46","$183.99M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/tipt"
"TITN","Titan Machinery Inc.","13.89","$309.94M","2007","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/titn"
"TMDI","Titan Medical Inc.","0.83","$67.67M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tmdi"
"TTNP","Titan Pharmaceuticals, Inc.","0.2033","$19.77M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ttnp"
"TVTY","Tivity Health, Inc.","16.87","$819.21M","n/a","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/tvty"
"TLSA","Tiziana Life Sciences plc","3.41","$324.9M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tlsa"
"TMUS","T-Mobile US, Inc.","118.88","$149.5B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tmus"
"TNXP","Tonix Pharmaceuticals Holding Corp.","0.8341","$108.66M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tnxp"
"TOPS","TOP Ships Inc.","1.24","$49.39M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/tops"
"TRCH","Torchlight Energy Resources, Inc.","0.2897","$28.57M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/trch"
"TRMD","TORM plc","6.74","$500.78M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/trmd"
"TOTA","Tottenham Acquisition I Limited","10.92","$40.52M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tota"
"TOTAR","Tottenham Acquisition I Limited","0.42","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/totar"
"TOTAU","Tottenham Acquisition I Limited","11","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/totau"
"TOTAW","Tottenham Acquisition I Limited","0.3498","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/totaw"
"TBLT","ToughBuilt Industries, Inc.","0.6699","$25.73M","2018","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tblt"
"TBLTW","ToughBuilt Industries, Inc.","0.068","n/a","2018","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tbltw"
"TSEM","Tower Semiconductor Ltd.","19.95","$2.14B","1994","Technology","Semiconductors","https://old.nasdaq.com/symbol/tsem"
"CLUB","Town Sports International Holdings, Inc.","0.47","$13.97M","2006","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/club"
"TOWN","Towne Bank","17.75","$1.29B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/town"
"TPIC","TPI Composites, Inc.","31.33","$1.11B","2016","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tpic"
"TCON","TRACON Pharmaceuticals, Inc.","2.44","$25.74M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tcon"
"TSCO","Tractor Supply Company","149.6","$17.39B","1994","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/tsco"
"TW","Tradeweb Markets Inc.","57.32","$13.02B","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/tw"
"TWMC","Trans World Entertainment Corp.","6.51","$11.88M","n/a","Consumer Services","Consumer Electronics/Video Chains","https://old.nasdaq.com/symbol/twmc"
"TACT","TransAct Technologies Incorporated","5.1","$38.5M","1996","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/tact"
"TRNS","Transcat, Inc.","30.5","$226.11M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/trns"
"TGA","TransGlobe Energy Corporation","0.5301","$38.45M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tga"
"TBIO","Translate Bio, Inc.","13.35","$991.16M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tbio"
"TMDX","TransMedics Group, Inc.","17.68","$480.1M","2019","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/tmdx"
"TA","TravelCenters of America Inc. ","22.31","$321.21M","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/ta"
"TANNI","TravelCenters of America Inc. ","25.4741","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/tanni"
"TANNL","TravelCenters of America Inc. ","24.934","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/tannl"
"TANNZ","TravelCenters of America Inc. ","25.02","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/tannz"
"TZOO","Travelzoo","8.23","$93.08M","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/tzoo"
"TIG","Trean Insurance Group, Inc.","14.99","$766.8M","2020","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/tig"
"TRMT","Tremont Mortgage Trust","2.89","$23.85M","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/trmt"
"TRVN","Trevena, Inc.","1.71","$225.09M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/trvn"
"TRVI","Trevi Therapeutics, Inc.","3.7","$67.49M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/trvi"
"TPCO","Tribune Publishing Company","11.38","$415.62M","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/tpco"
"TCDA","Tricida, Inc.","11.19","$560.05M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tcda"
"TCBK","TriCo Bancshares","27.91","$830.58M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbk"
"TDAC","Trident Acquisitions Corp.","10.75","$135.43M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tdac"
"TDACU","Trident Acquisitions Corp.","10.82","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tdacu"
"TDACW","Trident Acquisitions Corp.","0.32","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tdacw"
"TRIL","Trillium Therapeutics Inc.","10.36","$876.25M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tril"
